;Unnamed: 0;Unnamed: 0.1;Unnamed: 0.1.1;Unnamed: 0.1.1.1;Unnamed: 0.1.1.1.1;Unnamed: 0.1.1.1.1.1;Unnamed: 0.1.1.1.1.1.1;Unnamed: 0.1.1.1.1.1.1.1;Unnamed: 0.1.1.1.1.1.1.1.1;cluster;tyrep;avecqui;aliment_1;aliment_2;score_substitution;score_sainlim_1;score_sainlim_2;score_sainlim;score_sainlim_nor;malus;Valeur_malus;Compteur_malus
5074;5074;5074;5074;5074;5074;5074;5074;5074;5074;all;petit-dejeuner;all;céréales aux fruits frais ou secs;céréales chocolatées;0.6397046544907574;78.25139596954753;78.25139596954753;0.0;0.0;False;1.0;0
5075;5075;5075;5075;5075;5075;5075;5075;5075;5075;all;petit-dejeuner;all;yaourts et assimilés;lait en bouteille ou en brique;0.7987018443530262;91.67958328622757;96.43442144006512;4.754838153837554;0.0638569276266262;False;1.0;0
5076;5076;5076;5076;5076;5076;5076;5076;5076;5076;all;petit-dejeuner;all;yaourts et assimilés;fromage blanc et petits suisses;0.012797236173234436;91.67958328622757;92.09472632425584;0.4151430380282761;0.005575323087006391;False;1.0;0
5077;5077;5077;5077;5077;5077;5077;5077;5077;5077;all;petit-dejeuner;all;yaourts et assimilés;autre lait;0.008360347597142112;91.67958328622757;94.58360593134506;2.904022645117493;0.03900068895629689;False;1.0;0
5078;5078;5078;5078;5078;5078;5078;5078;5078;5078;all;petit-dejeuner;all;fromage blanc et petits suisses;lait en bouteille ou en brique;0.9991866717111102;92.09472632425584;96.43442144006512;4.339695115809279;0.058281604539619815;False;1.0;0
5079;5079;5079;5079;5079;5079;5079;5079;5079;5079;all;petit-dejeuner;all;fromage blanc et petits suisses;autre lait;0.5060849429414479;92.09472632425584;94.58360593134506;2.4888796070892165;0.03342536586929048;False;1.0;0
5080;5080;5080;5080;5080;5080;5080;5080;5080;5080;all;petit-dejeuner;all;fromages affinés;yaourts et assimilés;0.9446965684696584;72.6654762020389;91.67958328622757;19.014107084188662;0.25535726362841793;False;1.0;0
5081;5081;5081;5081;5081;5081;5081;5081;5081;5081;all;petit-dejeuner;all;fromages affinés;lait en bouteille ou en brique;0.9956511199991912;72.6654762020389;96.43442144006512;23.76894523802622;0.3192141912550441;False;1.0;0
5082;5082;5082;5082;5082;5082;5082;5082;5082;5082;all;petit-dejeuner;all;fromages affinés;fromage blanc et petits suisses;0.3685365722648934;72.6654762020389;92.09472632425584;19.429250122216946;0.26093258671542435;False;1.0;0
5083;5083;5083;5083;5083;5083;5083;5083;5083;5083;all;petit-dejeuner;all;fromages affinés;fromages fondus;0.028909876044601168;72.6654762020389;77.01427956455173;4.348803362512825;0.058403927241620614;False;1.0;0
5084;5084;5084;5084;5084;5084;5084;5084;5084;5084;all;petit-dejeuner;all;fromages affinés;autre lait;0.16829157054307886;72.6654762020389;94.58360593134506;21.91812972930616;0.2943579525847148;False;1.0;0
5085;5085;5085;5085;5085;5085;5085;5085;5085;5085;all;petit-dejeuner;all;fromages fondus;yaourts et assimilés;0.99867391819435;77.01427956455173;91.67958328622757;14.665303721675839;0.19695333638679727;False;1.0;0
5086;5086;5086;5086;5086;5086;5086;5086;5086;5086;all;petit-dejeuner;all;fromages fondus;lait en bouteille ou en brique;0.9999229229665728;77.01427956455173;96.43442144006512;19.420141875513394;0.26081026401342355;False;1.0;0
5087;5087;5087;5087;5087;5087;5087;5087;5087;5087;all;petit-dejeuner;all;fromages fondus;fromage blanc et petits suisses;0.883972204080706;77.01427956455173;92.09472632425584;15.080446759704115;0.20252865947380366;False;1.0;0
5088;5088;5088;5088;5088;5088;5088;5088;5088;5088;all;petit-dejeuner;all;fromages fondus;autre lait;0.8405271863745694;77.01427956455173;94.58360593134506;17.569326366793337;0.23595402534309426;False;1.0;0
5089;5089;5089;5089;5089;5089;5089;5089;5089;5089;all;petit-dejeuner;all;autre lait;lait en bouteille ou en brique;0.999473872277498;94.58360593134506;96.43442144006512;1.8508155087200608;0.02485623867032932;False;1.0;0
5090;5090;5090;5090;5090;5090;5090;5090;5090;5090;all;petit-dejeuner;all;lait concentré ou en poudre;yaourts et assimilés;0.9914073032199604;71.86391409923165;91.67958328622757;19.815669186995926;0.26612215015686863;False;1.0;0
5091;5091;5091;5091;5091;5091;5091;5091;5091;5091;all;petit-dejeuner;all;lait concentré ou en poudre;lait en bouteille ou en brique;0.9994863380256788;71.86391409923165;96.43442144006512;24.570507340833483;0.32997907778349483;False;1.0;0
5092;5092;5092;5092;5092;5092;5092;5092;5092;5092;all;petit-dejeuner;all;lait concentré ou en poudre;fromage blanc et petits suisses;0.5037925281942942;71.86391409923165;92.09472632425584;20.230812225024195;0.271697473243875;False;1.0;0
5093;5093;5093;5093;5093;5093;5093;5093;5093;5093;all;petit-dejeuner;all;lait concentré ou en poudre;fromages affinés;0.8462594755744415;71.86391409923165;72.6654762020389;0.801562102807253;0.010764886528450656;False;1.0;0
5094;5094;5094;5094;5094;5094;5094;5094;5094;5094;all;petit-dejeuner;all;lait concentré ou en poudre;fromages fondus;0.17628422678745104;71.86391409923165;77.01427956455173;5.150365465320078;0.06916881377007128;False;1.0;0
5095;5095;5095;5095;5095;5095;5095;5095;5095;5095;all;petit-dejeuner;all;lait concentré ou en poudre;autre lait;0.5143214868539892;71.86391409923165;94.58360593134506;22.71969183211341;0.3051228391131655;False;1.0;0
5096;5096;5096;5096;5096;5096;5096;5096;5096;5096;all;petit-dejeuner;all;jambons et charcuteries en pièces;oléagineux et graines;0.2690058479532164;80.85695336628052;83.88101259408175;3.0240592278012315;0.0406127664077232;False;1.0;0
5097;5097;5097;5097;5097;5097;5097;5097;5097;5097;all;petit-dejeuner;all;fruits secs et châtaignes;jambons et charcuteries en pièces;0.4297318354423336;70.1022067620672;80.85695336628052;10.754746604213324;0.1444350056360335;False;1.0;0
5098;5098;5098;5098;5098;5098;5098;5098;5098;5098;all;petit-dejeuner;all;fruits secs et châtaignes;oléagineux et graines;0.1691176470588235;70.1022067620672;83.88101259408175;13.778805832014553;0.1850477720437567;False;1.0;0
5099;5099;5099;5099;5099;5099;5099;5099;5099;5099;all;dejeuner;all;sucre et assimilés;confiture et miel;0.0010556740490277952;61.33093500768159;79.62831934953721;18.297384341855626;0.24573175991940524;False;1.0;0
5100;5100;5100;5100;5100;5100;5100;5100;5100;5100;all;dejeuner;all;confiserie;sucre et assimilés;0.9999607149781736;58.67191741321434;61.33093500768159;2.659017594467251;0.03571029940331003;False;1.0;0
5101;5101;5101;5101;5101;5101;5101;5101;5101;5101;all;dejeuner;all;confiserie;confiture et miel;0.9484355004734244;58.67191741321434;79.62831934953721;20.95640193632287;0.2814420593227153;False;1.0;0
5102;5102;5102;5102;5102;5102;5102;5102;5102;5102;all;dejeuner;all;pain;pommes de terre et apparentés;0.27025656910106505;92.77109206705057;95.49889462155218;2.727802554501608;0.036634073477758655;False;1.0;0
5103;5103;5103;5103;5103;5103;5103;5103;5103;5103;all;dejeuner;all;pain;pâtes alimentaires;0.14786478741844025;92.77109206705057;99.188720942299;6.417628875248425;0.08618801510426471;False;1.0;0
5104;5104;5104;5104;5104;5104;5104;5104;5104;5104;all;dejeuner;all;pain;riz;0.13401487948275195;92.77109206705057;99.188720942299;6.417628875248425;0.08618801510426471;False;1.0;0
5105;5105;5105;5105;5105;5105;5105;5105;5105;5105;all;dejeuner;all;pain;blé;0.03322352544954263;92.77109206705057;99.188720942299;6.417628875248425;0.08618801510426471;False;1.0;0
5106;5106;5106;5106;5106;5106;5106;5106;5106;5106;all;dejeuner;all;pommes de terre et apparentés;pâtes alimentaires;0.4441133092497464;95.49889462155218;99.188720942299;3.6898263207468176;0.04955394162650606;False;1.0;0
5107;5107;5107;5107;5107;5107;5107;5107;5107;5107;all;dejeuner;all;pommes de terre et apparentés;riz;0.4306959636680597;95.49889462155218;99.188720942299;3.6898263207468176;0.04955394162650606;False;1.0;0
5108;5108;5108;5108;5108;5108;5108;5108;5108;5108;all;dejeuner;all;pommes de terre et apparentés;blé;0.00224461079841068;95.49889462155218;99.188720942299;3.6898263207468176;0.04955394162650606;False;1.0;0
5109;5109;5109;5109;5109;5109;5109;5109;5109;5109;all;dejeuner;all;pâtes alimentaires;riz;0.4791481696686792;99.188720942299;99.188720942299;0.0;0.0;False;1.0;0
5110;5110;5110;5110;5110;5110;5110;5110;5110;5110;all;dejeuner;all;pâtes alimentaires;blé;0.017436798311788546;99.188720942299;99.188720942299;0.0;0.0;False;1.0;0
5111;5111;5111;5111;5111;5111;5111;5111;5111;5111;all;dejeuner;all;riz;pâtes alimentaires;0.5208518303313208;99.188720942299;99.188720942299;0.0;0.0;False;1.0;0
5112;5112;5112;5112;5112;5112;5112;5112;5112;5112;all;dejeuner;all;riz;blé;0.02641158560861862;99.188720942299;99.188720942299;0.0;0.0;False;1.0;0
5113;5113;5113;5113;5113;5113;5113;5113;5113;5113;all;dejeuner;all;biscottes et panification sèche;pain;0.999997224594808;86.99778787025706;92.77109206705057;5.773304196793504;0.07753480903731626;False;1.0;0
5114;5114;5114;5114;5114;5114;5114;5114;5114;5114;all;dejeuner;all;biscottes et panification sèche;pommes de terre et apparentés;0.99998108806657;86.99778787025706;95.49889462155218;8.501106751295112;0.11416888251507493;False;1.0;0
5115;5115;5115;5115;5115;5115;5115;5115;5115;5115;all;dejeuner;all;biscottes et panification sèche;pâtes alimentaires;0.9998353658536584;86.99778787025706;99.188720942299;12.190933072041929;0.163722824141581;False;1.0;0
5116;5116;5116;5116;5116;5116;5116;5116;5116;5116;all;dejeuner;all;biscottes et panification sèche;riz;0.9997194397107112;86.99778787025706;99.188720942299;12.190933072041929;0.163722824141581;False;1.0;0
5117;5117;5117;5117;5117;5117;5117;5117;5117;5117;all;dejeuner;all;biscottes et panification sèche;autres produits de panification;0.4193548387096774;86.99778787025706;86.99778787025706;0.0;0.0;False;1.0;0
5118;5118;5118;5118;5118;5118;5118;5118;5118;5118;all;dejeuner;all;biscottes et panification sèche;blé;0.9856268299174874;86.99778787025706;99.188720942299;12.190933072041929;0.163722824141581;False;1.0;0
5119;5119;5119;5119;5119;5119;5119;5119;5119;5119;all;dejeuner;all;autres produits de panification;pain;0.9999979884527908;86.99778787025706;92.77109206705057;5.773304196793504;0.07753480903731626;False;1.0;0
5120;5120;5120;5120;5120;5120;5120;5120;5120;5120;all;dejeuner;all;autres produits de panification;pommes de terre et apparentés;0.99998624254915;86.99778787025706;95.49889462155218;8.501106751295112;0.11416888251507493;False;1.0;0
5121;5121;5121;5121;5121;5121;5121;5121;5121;5121;all;dejeuner;all;autres produits de panification;pâtes alimentaires;0.9998793316831684;86.99778787025706;99.188720942299;12.190933072041929;0.163722824141581;False;1.0;0
5122;5122;5122;5122;5122;5122;5122;5122;5122;5122;all;dejeuner;all;autres produits de panification;riz;0.9997934207146054;86.99778787025706;99.188720942299;12.190933072041929;0.163722824141581;False;1.0;0
5123;5123;5123;5123;5123;5123;5123;5123;5123;5123;all;dejeuner;all;autres produits de panification;biscottes et panification sèche;0.5806451612903225;86.99778787025706;86.99778787025706;0.0;0.0;False;1.0;0
5124;5124;5124;5124;5124;5124;5124;5124;5124;5124;all;dejeuner;all;autres produits de panification;blé;0.9888635065676756;86.99778787025706;99.188720942299;12.190933072041929;0.163722824141581;False;1.0;0
5125;5125;5125;5125;5125;5125;5125;5125;5125;5125;all;dejeuner;all;blé;pâtes alimentaires;0.9825632016882114;99.188720942299;99.188720942299;0.0;0.0;False;1.0;0
5126;5126;5126;5126;5126;5126;5126;5126;5126;5126;all;dejeuner;all;blé;riz;0.9735884143913812;99.188720942299;99.188720942299;0.0;0.0;False;1.0;0
5127;5127;5127;5127;5127;5127;5127;5127;5127;5127;all;dejeuner;all;café;thé et infusions;0.0008912909955557232;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
5128;5128;5128;5128;5128;5128;5128;5128;5128;5128;all;dejeuner;all;café;chicorée et poudre maltée;7.789546547101851e-05;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
5129;5129;5129;5129;5129;5129;5129;5129;5129;5129;all;dejeuner;all;thé et infusions;café;0.9991087090044444;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
5130;5130;5130;5130;5130;5130;5130;5130;5130;5130;all;dejeuner;all;thé et infusions;chicorée et poudre maltée;0.4023386130122008;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
5131;5131;5131;5131;5131;5131;5131;5131;5131;5131;all;dejeuner;all;chicorée et poudre maltée;café;0.9999221045345288;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
5132;5132;5132;5132;5132;5132;5132;5132;5132;5132;all;dejeuner;all;chicorée et poudre maltée;thé et infusions;0.5976613869877991;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
5133;5133;5133;5133;5133;5133;5133;5133;5133;5133;all;dejeuner;all;eau du robinet;eau de source;0.3924608118412242;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
5134;5134;5134;5134;5134;5134;5134;5134;5134;5134;all;dejeuner;all;eau du robinet;eau minérale plate;0.1062485728286494;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
5135;5135;5135;5135;5135;5135;5135;5135;5135;5135;all;dejeuner;all;eau du robinet;autre eau;0.006700311884970019;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
5136;5136;5136;5136;5136;5136;5136;5136;5136;5136;all;dejeuner;all;eau du robinet;eau minérale gazeuse;0.004387275482226504;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
5137;5137;5137;5137;5137;5137;5137;5137;5137;5137;all;dejeuner;all;eau de source;eau du robinet;0.6075391881587758;99.83238516227932;99.83238516227932;0.0;0.0;True;0.2;1
5138;5138;5138;5138;5138;5138;5138;5138;5138;5138;all;dejeuner;all;eau de source;eau minérale plate;0.4741140810552085;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
5139;5139;5139;5139;5139;5139;5139;5139;5139;5139;all;dejeuner;all;eau de source;autre eau;0.04274200399616965;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
5140;5140;5140;5140;5140;5140;5140;5140;5140;5140;all;dejeuner;all;eau de source;eau minérale gazeuse;0.0298761364996612;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
5141;5141;5141;5141;5141;5141;5141;5141;5141;5141;all;dejeuner;all;eau minérale plate;eau du robinet;0.8937514271713505;99.83238516227932;99.83238516227932;0.0;0.0;True;0.2;1
5142;5142;5142;5142;5142;5142;5142;5142;5142;5142;all;dejeuner;all;eau minérale plate;eau de source;0.5258859189447914;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
5143;5143;5143;5143;5143;5143;5143;5143;5143;5143;all;dejeuner;all;eau minérale plate;autre eau;0.061816500233301576;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
5144;5144;5144;5144;5144;5144;5144;5144;5144;5144;all;dejeuner;all;eau minérale plate;eau minérale gazeuse;0.043646672737902716;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
5145;5145;5145;5145;5145;5145;5145;5145;5145;5145;all;dejeuner;all;vin;eau du robinet;0.4959277974359441;98.57547058507221;99.83238516227932;1.2569145772070982;0.016880217705157095;True;0.2;1
5146;5146;5146;5146;5146;5146;5146;5146;5146;5146;all;dejeuner;all;vin;eau de source;0.3271778600220962;98.57547058507221;99.83238516227932;1.2569145772070982;0.016880217705157095;False;0.2;0
5147;5147;5147;5147;5147;5147;5147;5147;5147;5147;all;dejeuner;all;vin;eau minérale plate;0.2979572437003444;98.57547058507221;99.83238516227932;1.2569145772070982;0.016880217705157095;False;0.2;0
5148;5148;5148;5148;5148;5148;5148;5148;5148;5148;all;dejeuner;all;vin;autre eau;0.13710880415008286;98.57547058507221;99.83238516227932;1.2569145772070982;0.016880217705157095;False;0.2;0
5149;5149;5149;5149;5149;5149;5149;5149;5149;5149;all;dejeuner;all;vin;eau minérale gazeuse;0.0862184189449557;98.57547058507221;99.83238516227932;1.2569145772070982;0.016880217705157095;False;0.2;0
5150;5150;5150;5150;5150;5150;5150;5150;5150;5150;all;dejeuner;all;vin;bière;0.00041561306178068886;98.57547058507221;99.14626203703699;0.5707914519647801;0.007665663322019584;False;1.0;0
5151;5151;5151;5151;5151;5151;5151;5151;5151;5151;all;dejeuner;all;jus de fruits (purs et à base  de concentré);eau du robinet;0.930858322783861;95.12028430661472;99.83238516227932;4.712100855664601;0.06328297064468663;True;0.2;1
5152;5152;5152;5152;5152;5152;5152;5152;5152;5152;all;dejeuner;all;jus de fruits (purs et à base  de concentré);eau de source;0.8595029096334981;95.12028430661472;99.83238516227932;4.712100855664601;0.06328297064468663;False;0.2;0
5153;5153;5153;5153;5153;5153;5153;5153;5153;5153;all;dejeuner;all;jus de fruits (purs et à base  de concentré);eau minérale plate;0.8400893837136952;95.12028430661472;99.83238516227932;4.712100855664601;0.06328297064468663;False;0.2;0
5154;5154;5154;5154;5154;5154;5154;5154;5154;5154;all;dejeuner;all;jus de fruits (purs et à base  de concentré);vin;0.9241667447027224;95.12028430661472;98.57547058507221;3.455186278457504;0.046402752939529536;False;1.0;0
5155;5155;5155;5155;5155;5155;5155;5155;5155;5155;all;dejeuner;all;jus de fruits (purs et à base  de concentré);autres boissons fraîches;0.4631045585947121;95.12028430661472;97.49843056179392;2.378146255179203;0.03193822973342338;False;0.2;0
5156;5156;5156;5156;5156;5156;5156;5156;5156;5156;all;dejeuner;all;jus de fruits (purs et à base  de concentré);autre eau;0.5511829146225911;95.12028430661472;99.83238516227932;4.712100855664601;0.06328297064468663;False;0.2;0
5157;5157;5157;5157;5157;5157;5157;5157;5157;5157;all;dejeuner;all;jus de fruits (purs et à base  de concentré);eau minérale gazeuse;0.5278515346647542;95.12028430661472;99.83238516227932;4.712100855664601;0.06328297064468663;False;0.2;0
5158;5158;5158;5158;5158;5158;5158;5158;5158;5158;all;dejeuner;all;jus de fruits (purs et à base  de concentré);sodas et colas;0.6618957706818361;95.12028430661472;97.49843056179392;2.378146255179203;0.03193822973342338;False;1.0;0
5159;5159;5159;5159;5159;5159;5159;5159;5159;5159;all;dejeuner;all;jus de fruits (purs et à base  de concentré);bière;0.4425563264561084;95.12028430661472;99.14626203703699;4.025977730422284;0.05406841626154912;False;1.0;0
5160;5160;5160;5160;5160;5160;5160;5160;5160;5160;all;dejeuner;all;autres boissons fraîches;eau du robinet;0.933549411786578;97.49843056179392;99.83238516227932;2.3339546004853986;0.03134474091126325;True;0.2;1
5161;5161;5161;5161;5161;5161;5161;5161;5161;5161;all;dejeuner;all;autres boissons fraîches;eau de source;0.8679337633481994;97.49843056179392;99.83238516227932;2.3339546004853986;0.03134474091126325;False;0.2;0
5162;5162;5162;5162;5162;5162;5162;5162;5162;5162;all;dejeuner;all;autres boissons fraîches;eau minérale plate;0.850846467676186;97.49843056179392;99.83238516227932;2.3339546004853986;0.03134474091126325;False;0.2;0
5163;5163;5163;5163;5163;5163;5163;5163;5163;5163;all;dejeuner;all;autres boissons fraîches;vin;0.9983897511402414;97.49843056179392;98.57547058507221;1.0770400232783004;0.014464523206106153;False;1.0;0
5164;5164;5164;5164;5164;5164;5164;5164;5164;5164;all;dejeuner;all;autres boissons fraîches;autre eau;0.6468673799161453;97.49843056179392;99.83238516227932;2.3339546004853986;0.03134474091126325;False;0.2;0
5165;5165;5165;5165;5165;5165;5165;5165;5165;5165;all;dejeuner;all;autres boissons fraîches;eau minérale gazeuse;0.6020882327992236;97.49843056179392;99.83238516227932;2.3339546004853986;0.03134474091126325;False;0.2;0
5166;5166;5166;5166;5166;5166;5166;5166;5166;5166;all;dejeuner;all;autres boissons fraîches;sodas et colas;0.6911459645480414;97.49843056179392;97.49843056179392;0.0;0.0;False;1.0;0
5167;5167;5167;5167;5167;5167;5167;5167;5167;5167;all;dejeuner;all;autres boissons fraîches;bière;0.4736627299083712;97.49843056179392;99.14626203703699;1.6478314752430805;0.022130186528125737;False;1.0;0
5168;5168;5168;5168;5168;5168;5168;5168;5168;5168;all;dejeuner;all;spiritueux et vins cuits;eau du robinet;0.9149301548892359;93.460201581961;99.83238516227932;6.372183580318321;0.0855776900384199;True;0.2;1
5169;5169;5169;5169;5169;5169;5169;5169;5169;5169;all;dejeuner;all;spiritueux et vins cuits;eau de source;0.6603239027192542;93.460201581961;99.83238516227932;6.372183580318321;0.0855776900384199;False;0.2;0
5170;5170;5170;5170;5170;5170;5170;5170;5170;5170;all;dejeuner;all;spiritueux et vins cuits;eau minérale plate;0.6318149916369473;93.460201581961;99.83238516227932;6.372183580318321;0.0855776900384199;False;0.2;0
5171;5171;5171;5171;5171;5171;5171;5171;5171;5171;all;dejeuner;all;spiritueux et vins cuits;vin;0.8056296236533852;93.460201581961;98.57547058507221;5.115269003111222;0.0686974723332628;False;1.0;0
5172;5172;5172;5172;5172;5172;5172;5172;5172;5172;all;dejeuner;all;spiritueux et vins cuits;jus de fruits (purs et à base  de concentré);0.42748231811697984;93.460201581961;95.12028430661472;1.6600827246537193;0.02229471939373327;False;1.0;0
5173;5173;5173;5173;5173;5173;5173;5173;5173;5173;all;dejeuner;all;spiritueux et vins cuits;autres boissons fraîches;0.3599616893051585;93.460201581961;97.49843056179392;4.0382289798329225;0.054232949127156656;False;0.2;0
5174;5174;5174;5174;5174;5174;5174;5174;5174;5174;all;dejeuner;all;spiritueux et vins cuits;cocktails et mélanges;0.33571720004861144;93.460201581961;93.460201581961;0.0;0.0;False;1.0;0
5175;5175;5175;5175;5175;5175;5175;5175;5175;5175;all;dejeuner;all;spiritueux et vins cuits;autre eau;0.4590952424405561;93.460201581961;99.83238516227932;6.372183580318321;0.0855776900384199;False;0.2;0
5176;5176;5176;5176;5176;5176;5176;5176;5176;5176;all;dejeuner;all;spiritueux et vins cuits;eau minérale gazeuse;0.4499528975944305;93.460201581961;99.83238516227932;6.372183580318321;0.0855776900384199;False;0.2;0
5177;5177;5177;5177;5177;5177;5177;5177;5177;5177;all;dejeuner;all;spiritueux et vins cuits;sodas et colas;0.6407170502688659;93.460201581961;97.49843056179392;4.0382289798329225;0.054232949127156656;False;1.0;0
5178;5178;5178;5178;5178;5178;5178;5178;5178;5178;all;dejeuner;all;spiritueux et vins cuits;bière;0.08191012249086642;93.460201581961;99.14626203703699;5.686060455076003;0.0763631356552824;False;1.0;0
5179;5179;5179;5179;5179;5179;5179;5179;5179;5179;all;dejeuner;all;cocktails et mélanges;eau du robinet;0.9490172295409696;93.460201581961;99.83238516227932;6.372183580318321;0.0855776900384199;True;0.2;1
5180;5180;5180;5180;5180;5180;5180;5180;5180;5180;all;dejeuner;all;cocktails et mélanges;eau de source;0.8903273712572496;93.460201581961;99.83238516227932;6.372183580318321;0.0855776900384199;False;0.2;0
5181;5181;5181;5181;5181;5181;5181;5181;5181;5181;all;dejeuner;all;cocktails et mélanges;eau minérale plate;0.8724447086026922;93.460201581961;99.83238516227932;6.372183580318321;0.0855776900384199;False;0.2;0
5182;5182;5182;5182;5182;5182;5182;5182;5182;5182;all;dejeuner;all;cocktails et mélanges;vin;0.8340684128249738;93.460201581961;98.57547058507221;5.115269003111222;0.0686974723332628;False;1.0;0
5183;5183;5183;5183;5183;5183;5183;5183;5183;5183;all;dejeuner;all;cocktails et mélanges;jus de fruits (purs et à base  de concentré);0.4713183280593554;93.460201581961;95.12028430661472;1.6600827246537193;0.02229471939373327;False;1.0;0
5184;5184;5184;5184;5184;5184;5184;5184;5184;5184;all;dejeuner;all;cocktails et mélanges;autres boissons fraîches;0.4377923004345563;93.460201581961;97.49843056179392;4.0382289798329225;0.054232949127156656;False;0.2;0
5185;5185;5185;5185;5185;5185;5185;5185;5185;5185;all;dejeuner;all;cocktails et mélanges;spiritueux et vins cuits;0.6642827999513886;93.460201581961;93.460201581961;0.0;0.0;False;1.0;0
5186;5186;5186;5186;5186;5186;5186;5186;5186;5186;all;dejeuner;all;cocktails et mélanges;autre eau;0.5129744275891011;93.460201581961;99.83238516227932;6.372183580318321;0.0855776900384199;False;0.2;0
5187;5187;5187;5187;5187;5187;5187;5187;5187;5187;all;dejeuner;all;cocktails et mélanges;eau minérale gazeuse;0.4950245853392318;93.460201581961;99.83238516227932;6.372183580318321;0.0855776900384199;False;0.2;0
5188;5188;5188;5188;5188;5188;5188;5188;5188;5188;all;dejeuner;all;cocktails et mélanges;sodas et colas;0.6493593537965048;93.460201581961;97.49843056179392;4.0382289798329225;0.054232949127156656;False;1.0;0
5189;5189;5189;5189;5189;5189;5189;5189;5189;5189;all;dejeuner;all;cocktails et mélanges;bière;0.4190180851302714;93.460201581961;99.14626203703699;5.686060455076003;0.0763631356552824;False;1.0;0
5190;5190;5190;5190;5190;5190;5190;5190;5190;5190;all;dejeuner;all;autre eau;eau du robinet;0.99329968811503;99.83238516227932;99.83238516227932;0.0;0.0;True;0.2;1
5191;5191;5191;5191;5191;5191;5191;5191;5191;5191;all;dejeuner;all;autre eau;eau de source;0.9572579960038304;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
5192;5192;5192;5192;5192;5192;5192;5192;5192;5192;all;dejeuner;all;autre eau;eau minérale plate;0.9381834997666983;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
5193;5193;5193;5193;5193;5193;5193;5193;5193;5193;all;dejeuner;all;autre eau;eau minérale gazeuse;0.4775394761574546;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
5194;5194;5194;5194;5194;5194;5194;5194;5194;5194;all;dejeuner;all;eau minérale gazeuse;eau du robinet;0.9956127245177734;99.83238516227932;99.83238516227932;0.0;0.0;True;0.2;1
5195;5195;5195;5195;5195;5195;5195;5195;5195;5195;all;dejeuner;all;eau minérale gazeuse;eau de source;0.9701238635003387;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
5196;5196;5196;5196;5196;5196;5196;5196;5196;5196;all;dejeuner;all;eau minérale gazeuse;eau minérale plate;0.9563533272620972;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
5197;5197;5197;5197;5197;5197;5197;5197;5197;5197;all;dejeuner;all;eau minérale gazeuse;autre eau;0.5224605238425455;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
5198;5198;5198;5198;5198;5198;5198;5198;5198;5198;all;dejeuner;all;sodas et colas;eau du robinet;0.4247358441912083;97.49843056179392;99.83238516227932;2.3339546004853986;0.03134474091126325;True;0.2;1
5199;5199;5199;5199;5199;5199;5199;5199;5199;5199;all;dejeuner;all;sodas et colas;eau de source;0.286020197273008;97.49843056179392;99.83238516227932;2.3339546004853986;0.03134474091126325;False;0.2;0
5200;5200;5200;5200;5200;5200;5200;5200;5200;5200;all;dejeuner;all;sodas et colas;eau minérale plate;0.2703351997397879;97.49843056179392;99.83238516227932;2.3339546004853986;0.03134474091126325;False;0.2;0
5201;5201;5201;5201;5201;5201;5201;5201;5201;5201;all;dejeuner;all;sodas et colas;vin;0.4058223029755816;97.49843056179392;98.57547058507221;1.0770400232783004;0.014464523206106153;False;1.0;0
5202;5202;5202;5202;5202;5202;5202;5202;5202;5202;all;dejeuner;all;sodas et colas;autres boissons fraîches;0.3088540354519585;97.49843056179392;97.49843056179392;0.0;0.0;False;0.2;0
5203;5203;5203;5203;5203;5203;5203;5203;5203;5203;all;dejeuner;all;sodas et colas;autre eau;0.3151369199515357;97.49843056179392;99.83238516227932;2.3339546004853986;0.03134474091126325;False;0.2;0
5204;5204;5204;5204;5204;5204;5204;5204;5204;5204;all;dejeuner;all;sodas et colas;eau minérale gazeuse;0.3366008017566813;97.49843056179392;99.83238516227932;2.3339546004853986;0.03134474091126325;False;0.2;0
